,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,left
257,0.42,0.54,0.6,0.6355140186915887,0.375,0,0,2,0,0,0,0,0,0,1,0,0,1
258,0.88,0.88,0.8000000000000002,0.8925233644859812,0.25,1,0,2,0,1,0,0,0,0,0,0,0,1
259,0.11,0.84,0.0,0.2710280373831776,0.125,0,0,2,0,1,0,0,0,0,0,0,0,1
260,0.46,0.46,0.6,0.7803738317757009,0.375,0,0,2,0,1,0,0,0,0,0,0,0,1
261,0.82,0.97,0.0,0.16355140186915884,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
262,0.44,0.56,0.8000000000000002,0.7663551401869159,0.25,0,0,2,0,0,1,0,0,0,0,0,0,1
263,0.11,0.78,0.0,0.2009345794392523,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
264,0.42,0.5,0.4,0.7242990654205607,0.375,0,0,2,0,0,1,0,0,0,0,0,0,1
265,0.84,0.93,0.8000000000000002,0.8878504672897195,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
266,0.11,0.95,0.0,0.15420560747663548,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
267,0.45,0.53,0.0,0.28037383177570097,0.125,0,0,0,0,0,0,0,0,0,0,0,1,1
268,0.38,0.56,0.8000000000000002,0.2009345794392523,0.5,0,0,1,0,0,0,0,0,0,0,0,1,1
269,0.38,0.86,0.0,0.14485981308411222,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
270,0.44,0.51,0.8000000000000002,0.7242990654205607,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
271,0.11,0.84,0.6,0.8130841121495326,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
272,0.81,0.93,0.8000000000000002,0.9345794392523364,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
273,0.09,0.96,0.8000000000000002,0.7383177570093459,0.25,0,0,1,0,0,0,0,0,0,0,0,1,1
274,0.11,0.9,0.6,0.663551401869159,0.5,0,0,1,0,0,0,0,0,0,0,0,1,1
275,0.81,0.95,0.8000000000000002,0.7990654205607476,0.25,0,0,1,0,0,0,0,0,0,0,0,1,1
276,0.1,0.97,0.6,0.6214953271028038,0.5,1,0,1,0,0,0,0,0,0,0,1,0,1
277,0.74,0.89,0.8000000000000002,0.7383177570093459,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
278,0.09,0.78,0.4,0.6401869158878505,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
279,0.82,0.81,0.8000000000000002,0.8037383177570093,0.25,1,0,1,0,0,0,0,0,0,0,1,0,1
280,0.1,0.98,0.6,0.7990654205607476,0.5,0,0,1,0,0,0,0,0,0,0,1,0,1
282,0.83,0.92,0.0,0.22429906542056077,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
283,0.1,0.93,0.0,0.2429906542056075,0.125,1,0,1,0,0,0,0,0,0,0,1,0,1
284,0.38,0.47,0.8000000000000002,0.9813084112149532,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
285,0.4,0.56,0.8000000000000002,0.9158878504672897,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
286,0.11,0.83,0.6,0.6355140186915887,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
287,0.11,0.79,0.0,0.19158878504672894,0.125,0,1,1,0,0,0,0,0,0,0,0,1,1
288,0.82,0.91,0.0,0.14953271028037385,0.125,0,0,1,0,0,0,0,0,0,0,0,1,1
289,0.36,0.48,0.6,0.630841121495327,0.375,0,0,1,0,0,0,0,0,0,0,0,1,1
290,0.4,0.46,0.0,0.23364485981308414,0.125,0,0,1,0,0,0,1,0,0,0,0,0,1
291,0.87,0.84,0.8000000000000002,0.9906542056074766,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1
292,0.41,0.49,0.8000000000000002,0.7336448598130841,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1
293,0.11,0.91,0.0,0.23364485981308414,0.125,1,0,1,0,0,0,0,0,0,0,0,0,1
294,0.1,0.93,0.0,0.28037383177570097,0.125,0,0,2,0,0,0,0,0,0,0,0,0,1
295,0.38,0.51,0.0,0.23831775700934577,0.125,0,0,2,0,0,0,0,0,0,0,0,0,1
296,0.39,0.55,0.0,0.1869158878504673,0.125,0,0,2,0,0,0,0,0,1,0,0,0,1
297,0.4,0.52,0.6,0.7149532710280374,0.375,0,0,2,0,0,0,0,0,1,0,0,0,1
298,0.45,0.48,0.0,0.2570093457943925,0.125,0,0,2,0,0,0,0,0,1,0,0,0,1
299,0.74,0.84,0.20000000000000007,0.850467289719626,0.25,0,0,2,0,0,0,0,0,1,0,0,0,1
300,0.45,0.55,1.0,0.7196261682242991,0.375,0,0,2,0,0,0,0,0,0,0,0,0,1
301,0.12,1.0,0.0,0.14485981308411222,0.125,0,0,2,1,0,0,0,0,0,0,0,0,1
302,0.1,0.77,0.6,0.7429906542056074,0.375,0,0,2,1,0,0,0,0,0,0,0,0,1
303,0.37,0.55,0.0,0.18224299065420557,0.125,0,0,2,1,0,0,0,0,0,0,0,0,1
304,0.89,0.87,0.0,0.24766355140186913,0.125,0,0,2,1,0,0,0,0,0,0,0,0,1
305,0.45,0.47,0.6,0.8925233644859812,0.25,0,0,2,1,0,0,0,0,0,0,0,0,1
306,0.37,0.46,0.0,0.2289719626168224,0.125,0,0,0,0,0,0,0,1,0,0,0,0,1
307,0.11,0.81,0.8000000000000002,0.883177570093458,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
308,0.41,0.48,1.0,0.9766355140186916,0.25,0,0,2,0,1,0,0,0,0,0,0,0,1
309,0.1,0.94,1.0,0.9532710280373832,0.25,0,0,2,0,0,0,0,0,0,0,1,0,1
310,0.1,0.93,0.0,0.2009345794392523,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
311,0.11,0.95,0.0,0.15887850467289721,0.125,0,0,2,0,0,0,1,0,0,0,0,0,1
312,0.4,0.54,0.8000000000000002,0.8037383177570093,0.25,0,0,1,0,0,0,0,1,0,0,0,0,1
313,0.41,0.49,0.4,0.6962616822429907,0.5,0,0,1,0,0,0,0,1,0,0,0,0,1
314,0.1,0.81,0.0,0.18224299065420557,0.125,0,0,1,0,0,0,0,1,0,0,0,0,1
315,0.73,0.86,0.0,0.26635514018691586,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
316,0.43,0.47,0.8000000000000002,0.8411214953271028,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
317,0.37,0.46,0.0,0.15887850467289721,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
318,0.11,0.94,0.0,0.26635514018691586,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
319,0.4,0.46,0.6,0.6915887850467289,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
320,0.41,0.54,0.0,0.7336448598130841,0.125,1,0,1,0,0,0,0,0,0,1,0,0,1
321,0.82,0.84,1.0,0.8925233644859812,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
322,0.61,0.47,0.0,0.16355140186915884,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
323,0.11,0.91,0.0,0.18224299065420557,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
324,0.37,0.45,0.0,0.2850467289719626,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
325,0.41,0.52,0.6,0.7757009345794391,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1
326,0.37,0.52,0.8000000000000002,0.7943925233644858,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
327,0.88,0.99,0.0,0.2429906542056075,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
328,0.1,0.85,0.0,0.20560747663551404,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
329,0.44,0.48,1.0,0.9626168224299064,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
330,0.38,0.57,0.8000000000000002,0.8177570093457943,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
331,0.11,0.85,0.0,0.2289719626168224,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
332,0.09,0.98,0.8000000000000002,0.9065420560747662,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
333,0.45,0.52,0.0,0.2570093457943925,0.125,0,0,2,0,0,0,0,0,0,1,0,0,1
334,0.1,0.81,0.6,0.7943925233644858,0.375,0,0,2,0,1,0,0,0,0,0,0,0,1
335,0.45,0.47,0.0,0.20560747663551404,0.125,0,0,2,0,1,0,0,0,0,0,0,0,1
336,0.77,0.87,0.0,0.2149532710280374,0.125,0,0,2,0,1,0,0,0,0,0,0,0,1
337,0.44,0.51,0.8000000000000002,0.7009345794392524,0.25,0,0,2,0,0,1,0,0,0,0,0,0,1
338,0.39,0.5,1.0,0.9906542056074766,0.375,0,0,2,0,0,1,0,0,0,0,0,0,1
339,0.1,0.91,0.0,0.21028037383177567,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
340,0.09,0.89,0.6,0.6355140186915887,0.375,0,0,2,0,0,1,0,0,0,0,0,0,1
341,0.37,0.47,0.0,0.21962616822429903,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
342,0.9,1.0,0.0,0.2757009345794392,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
343,0.41,0.56,0.8000000000000002,0.850467289719626,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
344,0.37,0.52,0.4,0.7336448598130841,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
345,0.1,0.86,0.8000000000000002,0.8691588785046728,0.25,0,0,0,0,0,0,0,0,0,0,0,1,1
346,0.81,1.0,1.0,0.7850467289719626,0.25,0,0,1,0,0,0,0,0,0,0,0,1,1
347,0.11,0.8,0.0,0.24766355140186913,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
348,0.11,0.84,0.8000000000000002,0.9719626168224299,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
349,0.4,0.46,0.20000000000000007,0.5747663551401868,0.5,0,0,2,0,0,0,0,0,0,0,0,1,1
350,0.09,0.8,0.4,0.7757009345794391,0.5,0,0,2,0,0,0,0,0,0,0,0,1,1
351,0.48,0.93,0.0,0.18224299065420557,0.125,0,0,1,0,0,0,0,0,0,0,0,1,1
352,0.91,0.91,0.8000000000000002,0.5747663551401868,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
353,0.43,0.57,0.0,0.1869158878504673,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
354,0.33,0.88,0.0,0.2710280373831776,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
355,0.41,0.57,0.0,0.24766355140186913,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
356,0.41,0.55,0.8000000000000002,0.18224299065420557,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
357,0.37,0.54,0.8000000000000002,0.836448598130841,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
358,0.31,0.62,0.8000000000000002,0.9065420560747662,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
359,0.09,0.91,0.4,0.7803738317757009,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
360,0.1,0.87,0.0,0.2289719626168224,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
361,0.76,0.9,0.6,0.7990654205607476,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
362,0.41,0.54,0.0,0.21028037383177567,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
363,0.72,0.96,0.4,0.6495327102803737,0.375,0,0,1,0,0,0,0,0,0,0,0,1,1
364,0.4,0.5,0.8000000000000002,0.7570093457943924,0.25,1,0,1,0,0,0,0,0,0,0,0,1,1
365,0.91,0.87,0.0,0.16355140186915884,0.125,0,0,1,0,0,0,0,0,0,0,0,1,1
366,0.1,0.83,0.6,0.6869158878504672,0.375,0,0,1,0,0,0,1,0,0,0,0,0,1
367,0.4,0.56,0.8000000000000002,0.7943925233644858,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1
368,0.82,0.86,0.0,0.2149532710280374,0.125,0,0,1,0,0,0,0,0,0,0,0,0,1
369,0.1,0.82,0.0,0.18224299065420557,0.125,0,0,1,0,0,0,0,0,0,0,0,0,1
370,0.37,0.45,0.0,0.21028037383177567,0.125,0,0,1,0,0,0,0,0,0,0,0,0,1
371,0.36,0.51,0.0,0.2149532710280374,0.125,0,0,1,0,0,0,0,0,0,0,0,0,1
372,0.39,0.48,0.6,0.7383177570093459,0.375,0,0,2,0,0,0,0,0,1,0,0,0,1
373,0.36,0.57,0.6,0.7757009345794391,0.375,0,0,2,0,0,0,0,0,1,0,0,0,1
374,0.86,0.84,0.4,0.9345794392523364,0.0,0,0,2,0,0,0,0,0,1,0,0,0,1
375,0.73,0.99,0.0,0.28971962616822433,0.125,0,0,2,0,0,0,0,0,1,0,0,0,1
376,0.56,0.71,0.4,0.663551401869159,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1
377,0.44,0.56,0.4,0.630841121495327,0.375,0,0,2,0,1,0,0,0,0,0,0,0,1
378,0.31,0.56,0.0,0.28037383177570097,0.125,0,0,2,0,1,0,0,0,0,0,0,0,1
379,0.77,0.93,0.0,0.2289719626168224,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
380,0.44,0.45,0.0,0.22429906542056077,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
381,0.38,0.46,0.0,0.29439252336448596,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
382,0.45,0.48,0.0,0.28037383177570097,0.125,0,0,2,0,0,0,0,1,0,0,0,0,1
383,0.38,0.51,0.6,0.7476635514018691,0.375,0,0,2,0,0,0,0,0,0,1,0,0,1
384,0.36,0.48,0.8000000000000002,0.9439252336448597,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1
385,0.75,0.9,0.8000000000000002,0.7056074766355139,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
386,0.1,0.93,0.0,0.2850467289719626,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
387,0.1,0.97,0.0,0.2710280373831776,0.125,0,0,2,0,0,0,1,0,0,0,0,0,1
388,0.45,0.5,0.4,0.7336448598130841,0.375,0,0,2,0,0,0,0,1,0,0,0,0,1
389,0.42,0.57,0.0,0.2429906542056075,0.125,1,0,2,0,0,0,0,1,0,0,0,0,1
390,0.78,1.0,0.4,0.7710280373831776,0.375,0,0,1,0,0,0,0,1,0,0,0,0,1
391,0.45,0.55,0.8000000000000002,0.8691588785046728,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
392,0.84,1.0,0.0,0.1728971962616822,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
393,0.11,0.93,0.0,0.14953271028037385,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
394,0.42,0.56,0.8000000000000002,0.9205607476635514,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
395,0.45,0.46,0.4,0.7897196261682243,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1
396,0.09,0.79,0.8000000000000002,0.7196261682242991,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
397,0.87,0.83,0.6,0.7242990654205607,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1
398,0.1,0.87,0.4,0.7009345794392524,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
399,0.91,1.0,0.6,0.836448598130841,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
400,0.76,0.92,0.6,0.6728971962616822,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
401,0.74,1.0,0.6,0.6962616822429907,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
402,0.92,0.93,0.4,0.7383177570093459,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
403,0.76,0.87,0.6,0.677570093457944,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
404,0.47,0.5,0.8000000000000002,0.7523364485981309,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
405,0.73,0.99,0.4,0.7009345794392524,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
406,0.09,0.94,0.4,0.6401869158878505,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
407,0.91,0.92,0.8000000000000002,0.5700934579439253,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
408,0.82,0.98,0.4,0.7757009345794391,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1
409,0.28,0.45,0.0,0.19626168224299068,0.125,0,0,1,0,1,0,0,0,0,0,0,0,1
410,0.84,0.99,0.0,0.2149532710280374,0.125,0,0,2,0,1,0,0,0,0,0,0,0,1
411,0.45,0.53,0.6,0.6401869158878505,0.375,0,0,2,0,1,0,0,0,0,0,0,0,1
412,0.45,0.54,0.0,0.2757009345794392,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
413,0.91,0.97,0.4,0.6214953271028038,0.5,0,0,2,0,0,1,0,0,0,0,0,0,1
414,0.42,0.48,0.8000000000000002,0.7850467289719626,0.25,0,0,2,0,0,1,0,0,0,0,0,0,1
415,0.82,1.0,0.20000000000000007,0.48130841121495327,0.25,0,0,2,0,0,1,0,0,0,0,0,0,1
416,0.11,0.9,0.4,0.5934579439252335,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
417,0.42,0.53,0.8000000000000002,0.8037383177570093,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
418,0.82,0.85,0.8000000000000002,0.8925233644859812,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
419,0.09,0.96,0.6,0.7523364485981309,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
420,0.1,0.94,0.0,0.21962616822429903,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
421,0.86,1.0,0.0,0.15887850467289721,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
422,0.4,0.46,0.0,0.1869158878504673,0.125,0,0,0,0,0,0,0,0,0,0,0,1,1
423,0.45,0.46,0.4,0.7710280373831776,0.375,0,0,1,0,0,0,0,0,0,0,0,1,1
424,0.42,0.51,0.20000000000000007,0.39252336448598135,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
425,0.74,0.92,0.0,0.14018691588785048,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
426,0.55,0.6,0.0,0.14485981308411222,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
427,0.37,0.45,0.6,0.46261682242990654,0.5,0,0,2,0,0,0,0,0,0,0,1,0,1
428,0.41,0.52,0.0,0.2990654205607477,0.125,1,0,1,0,0,0,0,0,0,0,1,0,1
429,0.89,0.65,0.0,0.25233644859813087,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
430,0.41,0.57,0.4,0.7850467289719626,0.5,0,0,1,0,0,0,0,0,0,0,1,0,1
431,0.44,0.51,0.8000000000000002,0.9953271028037384,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
432,0.87,0.84,0.0,0.18224299065420557,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
433,0.1,0.84,0.8000000000000002,0.7710280373831776,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
434,0.41,0.47,0.0,0.2990654205607477,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
435,0.11,0.85,0.4,0.6588785046728972,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
436,0.43,0.53,0.0,0.1869158878504673,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
437,0.77,0.9,0.0,0.2009345794392523,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
438,0.41,0.52,0.0,0.2570093457943925,0.25,0,0,1,0,0,0,0,0,0,0,0,1,1
439,0.41,0.48,0.6,0.6214953271028038,0.375,0,0,1,0,0,0,0,0,0,0,0,1,1
440,0.36,0.78,0.6,0.6962616822429907,0.375,0,0,1,0,0,0,0,0,0,0,0,1,1
441,0.77,1.0,0.0,0.14485981308411222,0.125,0,0,1,0,0,0,1,0,0,0,0,0,1
442,0.81,0.98,0.8000000000000002,0.8738317757009345,0.375,0,0,1,0,0,0,0,0,0,0,0,0,1
443,0.39,0.54,0.0,0.21962616822429903,0.125,0,0,1,0,0,0,0,0,0,0,0,0,1
444,0.09,0.94,0.6,0.9439252336448597,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1
445,0.44,0.46,0.0,0.29439252336448596,0.125,0,0,1,0,0,0,0,0,0,0,0,0,1
446,0.1,0.84,0.6,0.6682242990654205,0.375,0,0,1,0,0,0,0,0,0,0,0,0,1
447,0.36,0.48,0.4,0.6074766355140188,0.375,0,0,1,0,0,0,0,0,1,0,0,0,1
448,0.81,0.92,0.6,0.7102803738317757,0.375,0,0,1,0,0,0,0,0,1,0,0,0,1
449,0.81,0.9,0.8000000000000002,0.8878504672897195,0.25,0,0,2,0,0,0,0,0,1,0,0,0,1
450,0.85,0.98,0.0,0.2289719626168224,0.125,0,0,2,0,0,0,0,0,1,0,0,0,1
451,0.1,0.87,1.0,0.7383177570093459,0.25,0,0,2,0,0,0,0,0,0,0,0,0,1
452,0.37,0.54,0.0,0.14485981308411222,0.125,0,0,2,1,0,0,0,0,0,0,0,0,1
453,0.09,0.97,0.6,0.5934579439252335,0.375,1,0,2,1,0,0,0,0,0,0,0,0,1
454,0.44,0.53,0.4,0.7429906542056074,0.375,0,0,2,1,0,0,0,0,0,0,0,0,1
455,0.86,0.93,0.0,0.1869158878504673,0.125,0,0,2,1,0,0,0,0,0,0,0,0,1
456,0.77,1.0,0.0,0.19158878504672894,0.125,0,0,2,1,0,0,0,0,0,0,0,0,1
457,0.41,0.48,0.0,0.18224299065420557,0.125,0,0,2,0,0,0,0,1,0,0,0,0,1
458,0.4,0.48,0.0,0.19158878504672894,0.125,0,0,2,0,0,0,0,0,0,1,0,0,1
459,0.43,0.49,0.20000000000000007,0.7429906542056074,0.375,0,0,2,0,1,0,0,0,0,0,0,0,1
460,0.43,0.5,0.4,0.8271028037383178,0.375,0,0,2,0,0,0,0,0,0,0,1,0,1
461,0.8,0.53,0.6,0.6448598130841122,0.375,0,0,0,0,0,0,0,0,0,0,0,1,1
462,0.8,0.85,0.0,0.26168224299065423,0.125,0,0,1,0,0,0,1,0,0,0,0,0,1
463,0.82,0.98,0.0,0.17757009345794394,0.125,0,0,2,0,0,0,0,1,0,0,0,0,1
464,0.37,0.54,0.8000000000000002,0.9158878504672897,0.25,0,0,2,0,0,0,0,1,0,0,0,0,1
465,0.37,0.48,0.6,0.6962616822429907,0.375,0,0,2,0,0,0,0,1,0,0,0,0,1
466,0.09,0.95,0.0,0.29439252336448596,0.125,0,0,2,0,0,0,0,0,0,1,0,0,1
467,0.9,0.92,0.8000000000000002,0.7663551401869159,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
468,0.41,0.52,0.0,0.24766355140186913,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
469,0.1,0.85,0.6,0.7943925233644858,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
470,0.44,0.53,0.0,0.24766355140186913,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
471,0.89,0.85,0.6,0.6822429906542057,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
472,0.42,0.56,0.0,0.17757009345794394,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
473,0.87,1.0,0.6,0.8177570093457943,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
474,0.45,0.57,0.8000000000000002,0.836448598130841,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
475,0.11,0.87,0.6,0.6121495327102803,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
476,0.09,0.79,1.0,0.8457943925233645,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1
477,0.76,0.83,0.0,0.2570093457943925,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
478,0.11,0.96,0.8000000000000002,0.8317757009345793,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
479,0.37,0.49,0.4,0.6822429906542057,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1
480,0.1,0.79,0.0,0.21962616822429903,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
481,0.77,0.87,0.0,0.2289719626168224,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
482,0.42,0.54,0.6,0.3551401869158879,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1
483,0.38,0.52,0.0,0.18224299065420557,0.125,0,0,1,0,0,0,0,0,0,1,0,0,1
484,0.32,0.95,0.4,0.44859813084112143,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1
485,0.38,0.49,1.0,0.8411214953271028,0.25,0,0,1,0,1,0,0,0,0,0,0,0,1
486,0.19,1.0,0.4,0.514018691588785,0.25,0,0,1,0,1,0,0,0,0,0,0,0,1
487,0.1,0.83,0.4,0.8644859813084113,0.5,0,0,1,0,1,0,0,0,0,0,0,0,1
488,0.76,0.88,0.0,0.2570093457943925,0.125,0,0,2,0,0,1,0,0,0,0,0,0,1
489,0.53,0.56,0.8000000000000002,0.6915887850467289,0.25,0,0,2,0,0,1,0,0,0,0,0,0,1
490,0.39,0.51,0.8000000000000002,0.9953271028037384,0.25,0,0,2,0,0,1,0,0,0,0,0,0,1
491,0.11,0.83,0.6,0.5700934579439253,0.375,0,0,2,0,0,1,0,0,0,0,0,0,1
492,0.1,0.94,0.4,0.7803738317757009,0.5,0,0,2,0,0,0,0,0,0,0,0,1,1
493,0.84,1.0,0.8000000000000002,0.6915887850467289,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
494,0.82,0.99,1.0,0.7803738317757009,0.25,0,0,2,0,0,0,0,0,0,0,0,1,1
495,0.1,0.82,0.0,0.21962616822429903,0.125,0,0,2,0,0,0,0,0,0,0,0,1,1
496,0.59,0.49,0.0,0.397196261682243,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
497,0.44,0.48,0.6,0.7897196261682243,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
498,0.89,0.95,0.6,0.3037383177570093,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
499,0.91,0.84,1.0,0.8691588785046728,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
500,0.66,0.57,0.0,0.2757009345794392,0.125,0,0,0,0,0,0,0,0,0,0,0,1,1
501,0.11,0.87,0.4,0.5654205607476636,0.5,0,0,1,0,0,0,0,0,0,0,0,1,1
502,0.43,0.51,0.8000000000000002,0.9018691588785047,0.375,0,0,2,0,0,0,0,0,0,0,0,1,1
503,0.78,0.83,0.4,0.7616822429906541,0.375,0,0,2,0,0,0,0,0,0,0,1,0,1
504,0.11,0.97,0.0,0.28971962616822433,0.125,0,0,2,0,0,0,0,0,0,0,1,0,1
505,0.83,0.98,0.0,0.28971962616822433,0.125,0,0,2,0,0,0,0,0,0,0,1,0,1
506,0.39,0.54,0.0,0.2757009345794392,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
507,0.38,0.55,0.0,0.23364485981308414,0.125,0,0,1,0,0,0,0,0,0,0,1,0,1
508,0.37,0.57,0.0,0.31775700934579443,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
509,0.44,0.48,0.8000000000000002,0.7616822429906541,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
510,0.53,0.85,0.8000000000000002,0.9205607476635514,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
511,0.09,0.96,0.6,0.836448598130841,0.375,0,0,1,0,0,0,0,0,0,0,1,0,1
512,0.11,0.89,0.6,0.5747663551401868,0.5,0,0,1,0,0,0,0,0,0,0,1,0,1
513,0.83,0.96,0.8000000000000002,0.7056074766355139,0.25,0,0,1,0,0,0,0,0,0,0,1,0,1
514,0.88,1.0,1.0,0.9953271028037384,0.25,1,0,1,0,0,0,0,0,0,0,0,1,1
